Remote Browser Emulator for TPC-W.
  ECE 902  Fall '99
  Version 1.5
System's current path is /root/loadtest
rt:0.1,through:2.4,tt:0.31,num_interact:36,Intrvl:15,num_users:1,errors:0
rt:31.97,through:12.87,tt:0.34,num_interact:193,Intrvl:15,num_users:553,errors:0
rt:29.79,through:11.07,tt:0.36,num_interact:166,Intrvl:15,num_users:375,errors:0
rt:39.84,through:5.8,tt:0.36,num_interact:87,Intrvl:15,num_users:391,errors:0
rt:40.93,through:10,tt:0.36,num_interact:150,Intrvl:15,num_users:379,errors:0
rt:40.81,through:12.2,tt:0.36,num_interact:183,Intrvl:15,num_users:431,errors:0
rt:31.9,through:11.2,tt:0.37,num_interact:168,Intrvl:15,num_users:356,errors:0
rt:33.18,through:9.8,tt:0.33,num_interact:147,Intrvl:15,num_users:458,errors:0
rt:33.12,through:11.53,tt:0.36,num_interact:173,Intrvl:15,num_users:407,errors:0
rt:37.2,through:8.07,tt:0.43,num_interact:121,Intrvl:15,num_users:371,errors:0
rt:35.42,through:12.33,tt:0.34,num_interact:185,Intrvl:15,num_users:342,errors:0
rt:30.29,through:9.4,tt:0.37,num_interact:141,Intrvl:15,num_users:273,errors:0
rt:27.99,through:10.73,tt:0.4,num_interact:161,Intrvl:15,num_users:554,errors:2
rt:24.58,through:18.53,tt:0.38,num_interact:278,Intrvl:15,num_users:494,errors:0
rt:22.06,through:23.93,tt:0.43,num_interact:359,Intrvl:15,num_users:487,errors:0
rt:21.55,through:24.33,tt:0.38,num_interact:365,Intrvl:15,num_users:469,errors:0
rt:18.67,through:23.27,tt:0.37,num_interact:349,Intrvl:15,num_users:440,errors:0
rt:18.06,through:22.53,tt:0.33,num_interact:338,Intrvl:15,num_users:405,errors:0
rt:17.6,through:25.2,tt:0.4,num_interact:378,Intrvl:15,num_users:588,errors:0
rt:19.93,through:22.13,tt:0.35,num_interact:332,Intrvl:15,num_users:517,errors:0
rt:20.9,through:24,tt:0.33,num_interact:360,Intrvl:15,num_users:480,errors:0
rt:20.03,through:24.53,tt:0.36,num_interact:368,Intrvl:15,num_users:498,errors:0
rt:19.71,through:23.13,tt:0.32,num_interact:347,Intrvl:15,num_users:444,errors:0
rt:18.56,through:25.07,tt:0.38,num_interact:379,Intrvl:15,num_users:500,errors:0
rt:19.02,through:24.47,tt:0.32,num_interact:367,Intrvl:15,num_users:472,errors:0
rt:18.04,through:23.13,tt:0.36,num_interact:347,Intrvl:15,num_users:430,errors:0
rt:18,through:24.67,tt:0.35,num_interact:370,Intrvl:15,num_users:512,errors:0
rt:19.06,through:26.33,tt:0.34,num_interact:395,Intrvl:15,num_users:561,errors:0
rt:20.7,through:19.67,tt:0.34,num_interact:295,Intrvl:15,num_users:412,errors:0
rt:19.24,through:22.67,tt:0.34,num_interact:340,Intrvl:15,num_users:512,errors:0
rt:19.88,through:24.8,tt:0.36,num_interact:372,Intrvl:15,num_users:496,errors:0
rt:19.54,through:25.2,tt:0.34,num_interact:378,Intrvl:15,num_users:515,errors:0
rt:19.74,through:25.67,tt:0.35,num_interact:385,Intrvl:15,num_users:510,errors:0
rt:19.53,through:25,tt:0.35,num_interact:375,Intrvl:15,num_users:504,errors:0
rt:19.55,through:25.33,tt:0.34,num_interact:380,Intrvl:15,num_users:494,errors:0
rt:19.32,through:23.53,tt:0.37,num_interact:353,Intrvl:15,num_users:455,errors:0
rt:17.97,through:23.07,tt:0.34,num_interact:346,Intrvl:15,num_users:414,errors:0
rt:16.49,through:23.4,tt:0.32,num_interact:351,Intrvl:15,num_users:384,errors:0
rt:15.62,through:25.33,tt:0.35,num_interact:380,Intrvl:15,num_users:407,errors:0
rt:15.96,through:24.8,tt:0.37,num_interact:379,Intrvl:15,num_users:458,errors:0
rt:16.86,through:25.13,tt:0.34,num_interact:377,Intrvl:15,num_users:421,errors:0
rt:16.7,through:24.67,tt:0.33,num_interact:370,Intrvl:15,num_users:445,errors:0
rt:16.78,through:24.87,tt:0.33,num_interact:373,Intrvl:15,num_users:417,errors:0
rt:16.52,through:24.4,tt:0.36,num_interact:366,Intrvl:15,num_users:433,errors:0
rt:16.81,through:25.93,tt:0.35,num_interact:389,Intrvl:15,num_users:456,errors:0
rt:16.96,through:23.6,tt:0.35,num_interact:354,Intrvl:15,num_users:405,errors:0
rt:16.06,through:24.67,tt:0.35,num_interact:370,Intrvl:15,num_users:427,errors:0
rt:16.62,through:24.8,tt:0.37,num_interact:372,Intrvl:15,num_users:424,errors:0
rt:16.03,through:24.87,tt:0.37,num_interact:373,Intrvl:15,num_users:392,errors:0
rt:15.81,through:24.8,tt:0.39,num_interact:372,Intrvl:15,num_users:475,errors:0
rt:17.61,through:21.67,tt:0.34,num_interact:325,Intrvl:15,num_users:393,errors:0
rt:16.34,through:24.53,tt:0.37,num_interact:368,Intrvl:15,num_users:424,errors:0
rt:16.22,through:24.67,tt:0.34,num_interact:371,Intrvl:15,num_users:405,errors:0
rt:16.5,through:25.93,tt:0.34,num_interact:389,Intrvl:15,num_users:500,errors:0
rt:18.08,through:25.67,tt:0.34,num_interact:385,Intrvl:15,num_users:524,errors:0
rt:19.53,through:26.13,tt:0.34,num_interact:393,Intrvl:15,num_users:525,errors:0
rt:19.76,through:22.4,tt:0.34,num_interact:336,Intrvl:15,num_users:449,errors:0
rt:18.89,through:24.67,tt:0.33,num_interact:370,Intrvl:15,num_users:475,errors:0
rt:18.54,through:25.47,tt:0.35,num_interact:382,Intrvl:15,num_users:494,errors:0
rt:18.09,through:20.6,tt:0.35,num_interact:309,Intrvl:15,num_users:392,errors:0
rt:16.89,through:23.93,tt:0.36,num_interact:359,Intrvl:15,num_users:407,errors:0
rt:16.74,through:25.8,tt:0.33,num_interact:387,Intrvl:15,num_users:482,errors:0
rt:17.75,through:24.27,tt:0.35,num_interact:364,Intrvl:15,num_users:469,errors:0
rt:18.73,through:25.53,tt:0.34,num_interact:383,Intrvl:15,num_users:532,errors:0
rt:19.37,through:25.07,tt:0.4,num_interact:376,Intrvl:15,num_users:511,errors:0
rt:19.75,through:20.73,tt:0.39,num_interact:311,Intrvl:15,num_users:417,errors:0
rt:17.95,through:24.33,tt:0.34,num_interact:365,Intrvl:15,num_users:426,errors:0
rt:16.83,through:24.4,tt:0.37,num_interact:366,Intrvl:15,num_users:407,errors:0
rt:16.23,through:25.13,tt:0.34,num_interact:377,Intrvl:15,num_users:399,errors:0
rt:15.63,through:23.73,tt:0.35,num_interact:356,Intrvl:15,num_users:368,errors:0
rt:14.71,through:25.8,tt:0.34,num_interact:387,Intrvl:15,num_users:430,errors:0
rt:15.57,through:22.53,tt:0.35,num_interact:338,Intrvl:15,num_users:367,errors:0
rt:15.27,through:25.53,tt:0.37,num_interact:383,Intrvl:15,num_users:496,errors:0
rt:18.02,through:24.2,tt:0.34,num_interact:363,Intrvl:15,num_users:462,errors:0
rt:18.27,through:24.8,tt:0.38,num_interact:372,Intrvl:15,num_users:563,errors:0
rt:20.25,through:23.13,tt:0.35,num_interact:347,Intrvl:15,num_users:503,errors:0
rt:20.17,through:24.27,tt:0.32,num_interact:364,Intrvl:15,num_users:515,errors:2
rt:18.54,through:21.33,tt:0.37,num_interact:320,Intrvl:15,num_users:391,errors:1
rt:16.14,through:27.93,tt:0.36,num_interact:419,Intrvl:15,num_users:449,errors:0
rt:14.26,through:30.6,tt:0.35,num_interact:459,Intrvl:15,num_users:440,errors:0
rt:13.86,through:31.93,tt:0.33,num_interact:479,Intrvl:15,num_users:454,errors:0
rt:13.16,through:31.93,tt:0.35,num_interact:480,Intrvl:15,num_users:466,errors:0
rt:10.82,through:29.33,tt:0.37,num_interact:440,Intrvl:15,num_users:372,errors:0
rt:9.51,through:32.53,tt:0.36,num_interact:488,Intrvl:15,num_users:440,errors:0
rt:14.71,through:23.6,tt:0.34,num_interact:354,Intrvl:15,num_users:426,errors:0
rt:15.62,through:26.27,tt:0.35,num_interact:394,Intrvl:15,num_users:454,errors:10
rt:18.02,through:22.33,tt:0.34,num_interact:335,Intrvl:15,num_users:438,errors:0
rt:16.63,through:26.27,tt:0.33,num_interact:394,Intrvl:15,num_users:412,errors:13
rt:15.71,through:21.93,tt:0.38,num_interact:329,Intrvl:15,num_users:428,errors:0
rt:16.62,through:26.93,tt:0.37,num_interact:404,Intrvl:15,num_users:449,errors:19
rt:18.47,through:22.6,tt:0.39,num_interact:339,Intrvl:15,num_users:447,errors:0
rt:16.08,through:26.6,tt:0.34,num_interact:399,Intrvl:15,num_users:445,errors:16
rt:18.77,through:20.4,tt:0.36,num_interact:306,Intrvl:15,num_users:370,errors:3
rt:15.45,through:24.47,tt:0.41,num_interact:367,Intrvl:15,num_users:440,errors:12
rt:17.62,through:22.47,tt:0.35,num_interact:337,Intrvl:15,num_users:409,errors:8
rt:16.83,through:24.47,tt:0.33,num_interact:367,Intrvl:15,num_users:459,errors:0
rt:18.61,through:24.53,tt:0.41,num_interact:368,Intrvl:15,num_users:508,errors:12
rt:19.62,through:22.47,tt:0.36,num_interact:337,Intrvl:15,num_users:449,errors:0
rt:16.78,through:26.13,tt:0.4,num_interact:392,Intrvl:15,num_users:529,errors:20
rt:21.4,through:21.4,tt:0.36,num_interact:321,Intrvl:15,num_users:498,errors:0
rt:18.73,through:22.53,tt:0.34,num_interact:338,Intrvl:15,num_users:384,errors:13
rt:16.88,through:20.87,tt:0.38,num_interact:313,Intrvl:15,num_users:437,errors:0
rt:16.39,through:25.4,tt:0.36,num_interact:381,Intrvl:15,num_users:493,errors:12
rt:21.14,through:23.4,tt:0.32,num_interact:351,Intrvl:15,num_users:484,errors:3
rt:17.85,through:22.27,tt:0.32,num_interact:334,Intrvl:15,num_users:438,errors:5
rt:18.21,through:24.8,tt:0.37,num_interact:372,Intrvl:15,num_users:449,errors:14
rt:18.38,through:24.2,tt:0.36,num_interact:363,Intrvl:15,num_users:518,errors:0
rt:19.39,through:24.87,tt:0.38,num_interact:373,Intrvl:15,num_users:475,errors:23
rt:19.44,through:22.53,tt:0.36,num_interact:338,Intrvl:15,num_users:484,errors:0
rt:18.4,through:25.2,tt:0.32,num_interact:378,Intrvl:15,num_users:477,errors:16
rt:20.05,through:23.73,tt:0.36,num_interact:356,Intrvl:15,num_users:476,errors:1
rt:18.06,through:26.13,tt:0.38,num_interact:392,Intrvl:15,num_users:475,errors:15
rt:20.39,through:24,tt:0.35,num_interact:360,Intrvl:15,num_users:483,errors:1
rt:17.64,through:22.53,tt:0.32,num_interact:338,Intrvl:15,num_users:414,errors:4
rt:17.76,through:24.87,tt:0.36,num_interact:373,Intrvl:15,num_users:449,errors:8
rt:19.37,through:26.4,tt:0.35,num_interact:397,Intrvl:15,num_users:717,errors:9
rt:24.09,through:20.27,tt:0.4,num_interact:304,Intrvl:15,num_users:994,errors:9
rt:31.05,through:20.13,tt:0.39,num_interact:302,Intrvl:15,num_users:386,errors:5
rt:23.3,through:21.4,tt:0.32,num_interact:321,Intrvl:15,num_users:386,errors:4
rt:21.83,through:26.93,tt:0.36,num_interact:404,Intrvl:15,num_users:469,errors:0
rt:22.18,through:27.33,tt:0.35,num_interact:415,Intrvl:15,num_users:431,errors:0
rt:20.34,through:28.6,tt:0.38,num_interact:429,Intrvl:15,num_users:487,errors:0
rt:20.47,through:30.53,tt:0.38,num_interact:458,Intrvl:15,num_users:462,errors:0
rt:18.34,through:30.93,tt:0.36,num_interact:500,Intrvl:15,num_users:440,errors:0
rt:18.08,through:30.13,tt:0.34,num_interact:452,Intrvl:15,num_users:448,errors:0
rt:18.77,through:33,tt:0.37,num_interact:495,Intrvl:15,num_users:521,errors:0
rt:16.74,through:29.67,tt:0.33,num_interact:445,Intrvl:15,num_users:420,errors:0
rt:16.96,through:28.2,tt:0.36,num_interact:423,Intrvl:15,num_users:512,errors:2
rt:20.09,through:27.33,tt:0.36,num_interact:410,Intrvl:15,num_users:535,errors:0
rt:21.55,through:29.8,tt:0.36,num_interact:447,Intrvl:15,num_users:484,errors:0
rt:17.11,through:30.27,tt:0.39,num_interact:454,Intrvl:15,num_users:427,errors:0
rt:17.79,through:25.53,tt:0.37,num_interact:477,Intrvl:15,num_users:589,errors:6
rt:20.08,through:30.93,tt:0.35,num_interact:468,Intrvl:15,num_users:427,errors:0
rt:16.31,through:25.47,tt:0.37,num_interact:382,Intrvl:15,num_users:420,errors:7
rt:18.36,through:23.93,tt:0.34,num_interact:359,Intrvl:15,num_users:445,errors:1
rt:21.02,through:25.13,tt:0.32,num_interact:377,Intrvl:15,num_users:458,errors:5
rt:19.74,through:27.6,tt:0.36,num_interact:414,Intrvl:15,num_users:526,errors:8
rt:26.91,through:22,tt:0.34,num_interact:330,Intrvl:15,num_users:428,errors:0
rt:19.65,through:26,tt:0.34,num_interact:390,Intrvl:15,num_users:444,errors:4
rt:21.19,through:25.8,tt:0.36,num_interact:387,Intrvl:15,num_users:438,errors:6
rt:20.73,through:23.93,tt:0.35,num_interact:359,Intrvl:15,num_users:490,errors:2
rt:20.94,through:25.47,tt:0.35,num_interact:382,Intrvl:15,num_users:510,errors:12
rt:22.01,through:29.27,tt:0.37,num_interact:445,Intrvl:15,num_users:454,errors:20
rt:21.11,through:21.47,tt:0.34,num_interact:323,Intrvl:15,num_users:493,errors:1
rt:21.4,through:26.2,tt:0.34,num_interact:393,Intrvl:15,num_users:514,errors:15
rt:24.16,through:29.93,tt:0.35,num_interact:449,Intrvl:15,num_users:510,errors:12
rt:24.22,through:20.27,tt:0.33,num_interact:304,Intrvl:15,num_users:570,errors:0
rt:24.51,through:25,tt:0.36,num_interact:375,Intrvl:15,num_users:479,errors:10
rt:23.42,through:24.8,tt:0.33,num_interact:372,Intrvl:15,num_users:468,errors:5
rt:24,through:23.13,tt:0.3,num_interact:347,Intrvl:15,num_users:442,errors:4
rt:22.16,through:26.07,tt:0.34,num_interact:391,Intrvl:15,num_users:433,errors:8
rt:20.17,through:26.27,tt:0.39,num_interact:394,Intrvl:15,num_users:483,errors:6
rt:23.44,through:22.8,tt:0.35,num_interact:342,Intrvl:15,num_users:503,errors:11
rt:25.76,through:25.47,tt:0.34,num_interact:383,Intrvl:15,num_users:431,errors:19
rt:20.23,through:30.27,tt:0.38,num_interact:454,Intrvl:15,num_users:445,errors:8
rt:21.81,through:21.47,tt:0.37,num_interact:322,Intrvl:15,num_users:557,errors:5
rt:25.05,through:24,tt:0.35,num_interact:360,Intrvl:15,num_users:477,errors:17
rt:22.85,through:27.93,tt:0.36,num_interact:419,Intrvl:15,num_users:532,errors:5
rt:25.39,through:19.93,tt:0.37,num_interact:299,Intrvl:15,num_users:442,errors:1
rt:21.89,through:25.47,tt:0.36,num_interact:382,Intrvl:15,num_users:580,errors:14
rt:25.84,through:23.93,tt:0.35,num_interact:359,Intrvl:15,num_users:497,errors:3
rt:24.33,through:22.27,tt:0.38,num_interact:334,Intrvl:15,num_users:489,errors:2
rt:22.31,through:29.13,tt:0.3,num_interact:437,Intrvl:15,num_users:490,errors:15
rt:21.77,through:25.87,tt:0.34,num_interact:388,Intrvl:15,num_users:549,errors:4
rt:26.87,through:22.33,tt:0.34,num_interact:335,Intrvl:15,num_users:489,errors:4
rt:22.85,through:25.67,tt:0.37,num_interact:385,Intrvl:15,num_users:536,errors:12
rt:22.36,through:26.53,tt:0.35,num_interact:398,Intrvl:15,num_users:497,errors:8
rt:24.51,through:23.2,tt:0.36,num_interact:348,Intrvl:15,num_users:524,errors:10
rt:23.3,through:28.53,tt:0.36,num_interact:428,Intrvl:15,num_users:535,errors:14
rt:22.9,through:25.07,tt:0.38,num_interact:376,Intrvl:15,num_users:525,errors:3
rt:26.75,through:21.87,tt:0.36,num_interact:328,Intrvl:15,num_users:594,errors:10
rt:25.64,through:27.07,tt:0.35,num_interact:407,Intrvl:15,num_users:553,errors:16
rt:24.18,through:26.67,tt:0.35,num_interact:400,Intrvl:15,num_users:594,errors:5
rt:27.52,through:18.73,tt:0.35,num_interact:281,Intrvl:15,num_users:476,errors:5
rt:25.2,through:27.2,tt:0.36,num_interact:408,Intrvl:15,num_users:451,errors:9
rt:21.31,through:24.6,tt:0.34,num_interact:369,Intrvl:15,num_users:417,errors:5
rt:23.49,through:22.2,tt:0.33,num_interact:333,Intrvl:15,num_users:491,errors:3
rt:22.51,through:25.2,tt:0.4,num_interact:378,Intrvl:15,num_users:508,errors:3
rt:22.09,through:26.4,tt:0.33,num_interact:396,Intrvl:15,num_users:507,errors:10
rt:26.86,through:23.93,tt:0.37,num_interact:360,Intrvl:15,num_users:484,errors:14
rt:22.3,through:29.6,tt:0.36,num_interact:444,Intrvl:15,num_users:528,errors:12
rt:24.33,through:21.6,tt:0.35,num_interact:324,Intrvl:15,num_users:448,errors:4
rt:23.14,through:25.4,tt:0.37,num_interact:385,Intrvl:15,num_users:504,errors:9
rt:21.18,through:28.33,tt:0.36,num_interact:425,Intrvl:15,num_users:529,errors:6
rt:24.12,through:23.47,tt:0.32,num_interact:352,Intrvl:15,num_users:518,errors:4
rt:23.79,through:21.93,tt:0.35,num_interact:330,Intrvl:15,num_users:431,errors:19
rt:19.87,through:28.53,tt:0.37,num_interact:428,Intrvl:15,num_users:490,errors:7
rt:23.47,through:21.87,tt:0.37,num_interact:330,Intrvl:15,num_users:461,errors:2
rt:23.11,through:26.53,tt:0.37,num_interact:400,Intrvl:15,num_users:490,errors:16
rt:24.9,through:25.13,tt:0.37,num_interact:377,Intrvl:15,num_users:448,errors:6
rt:21.29,through:22.4,tt:0.35,num_interact:336,Intrvl:15,num_users:430,errors:4
rt:21.58,through:29.2,tt:0.34,num_interact:438,Intrvl:15,num_users:461,errors:17
rt:22.97,through:23.73,tt:0.36,num_interact:356,Intrvl:15,num_users:431,errors:2
rt:22,through:22.27,tt:0.37,num_interact:334,Intrvl:15,num_users:440,errors:4
rt:21.63,through:27.33,tt:0.41,num_interact:410,Intrvl:15,num_users:521,errors:16
rt:20.46,through:26.33,tt:0.37,num_interact:395,Intrvl:15,num_users:497,errors:8
rt:23.87,through:21.53,tt:0.34,num_interact:323,Intrvl:15,num_users:472,errors:5
rt:21.58,through:29.6,tt:0.32,num_interact:444,Intrvl:15,num_users:477,errors:16
rt:20.82,through:26,tt:0.36,num_interact:390,Intrvl:15,num_users:468,errors:5
rt:22.35,through:22.87,tt:0.36,num_interact:343,Intrvl:15,num_users:525,errors:3
rt:25.15,through:25.67,tt:0.35,num_interact:385,Intrvl:15,num_users:535,errors:11
rt:22.55,through:27.33,tt:0.34,num_interact:410,Intrvl:15,num_users:491,errors:0
rt:23.58,through:23.47,tt:0.34,num_interact:352,Intrvl:15,num_users:570,errors:10
rt:24.27,through:25.27,tt:0.39,num_interact:379,Intrvl:15,num_users:603,errors:13
rt:25.27,through:26.33,tt:0.37,num_interact:395,Intrvl:15,num_users:522,errors:2
rt:24.63,through:22.07,tt:0.36,num_interact:331,Intrvl:15,num_users:531,errors:10
rt:22.31,through:27.8,tt:0.36,num_interact:417,Intrvl:15,num_users:510,errors:17
rt:24.45,through:24.8,tt:0.35,num_interact:372,Intrvl:15,num_users:433,errors:4
rt:23.22,through:22.07,tt:0.38,num_interact:331,Intrvl:15,num_users:461,errors:15
rt:20.99,through:28.53,tt:0.34,num_interact:428,Intrvl:15,num_users:528,errors:4
rt:22.4,through:23.07,tt:0.34,num_interact:346,Intrvl:15,num_users:518,errors:4
rt:24.54,through:24.8,tt:0.36,num_interact:378,Intrvl:15,num_users:487,errors:29
rt:22.87,through:30.47,tt:0.34,num_interact:457,Intrvl:15,num_users:501,errors:14
rt:19.84,through:18.8,tt:0.34,num_interact:282,Intrvl:15,num_users:447,errors:0
rt:23.24,through:25.33,tt:0.32,num_interact:392,Intrvl:15,num_users:578,errors:26
rt:27.28,through:27.53,tt:0.35,num_interact:417,Intrvl:15,num_users:556,errors:5
rt:25,through:22.73,tt:0.34,num_interact:343,Intrvl:15,num_users:500,errors:2
rt:25.73,through:24.13,tt:0.38,num_interact:362,Intrvl:15,num_users:503,errors:17
rt:22.15,through:25,tt:0.37,num_interact:375,Intrvl:15,num_users:469,errors:1
rt:23.08,through:24.27,tt:0.37,num_interact:364,Intrvl:15,num_users:487,errors:1
rt:22.2,through:26,tt:0.32,num_interact:392,Intrvl:15,num_users:514,errors:14
rt:26.81,through:28.33,tt:0.35,num_interact:425,Intrvl:15,num_users:494,errors:3
rt:24.15,through:21.4,tt:0.32,num_interact:321,Intrvl:15,num_users:490,errors:0
rt:21.07,through:26,tt:0.38,num_interact:390,Intrvl:15,num_users:638,errors:22
rt:27.34,through:25.47,tt:0.35,num_interact:382,Intrvl:15,num_users:634,errors:8
rt:24.91,through:24.93,tt:0.36,num_interact:374,Intrvl:15,num_users:595,errors:5
rt:24.13,through:26.13,tt:0.36,num_interact:396,Intrvl:15,num_users:524,errors:19
rt:23.07,through:26.8,tt:0.36,num_interact:402,Intrvl:15,num_users:554,errors:7
rt:25.41,through:21.93,tt:0.35,num_interact:329,Intrvl:15,num_users:560,errors:5
rt:27.54,through:25.47,tt:0.36,num_interact:382,Intrvl:15,num_users:624,errors:21
rt:26.61,through:27.2,tt:0.36,num_interact:408,Intrvl:15,num_users:517,errors:5
rt:23.19,through:22.47,tt:0.34,num_interact:337,Intrvl:15,num_users:561,errors:10
rt:24.82,through:27.33,tt:0.37,num_interact:413,Intrvl:15,num_users:596,errors:9
rt:26.26,through:26,tt:0.37,num_interact:390,Intrvl:15,num_users:540,errors:7
rt:25.81,through:22.8,tt:0.34,num_interact:344,Intrvl:15,num_users:606,errors:15
rt:26.15,through:26.2,tt:0.32,num_interact:396,Intrvl:15,num_users:564,errors:12
rt:28.12,through:25,tt:0.37,num_interact:375,Intrvl:15,num_users:561,errors:11
rt:26.62,through:23.33,tt:0.33,num_interact:350,Intrvl:15,num_users:613,errors:13
rt:25.99,through:25.87,tt:0.33,num_interact:388,Intrvl:15,num_users:567,errors:4
rt:26.6,through:24.47,tt:0.36,num_interact:367,Intrvl:15,num_users:596,errors:5
rt:26.14,through:24.27,tt:0.4,num_interact:364,Intrvl:15,num_users:643,errors:17
rt:28.19,through:27.53,tt:0.36,num_interact:413,Intrvl:15,num_users:511,errors:6
rt:22.62,through:22.4,tt:0.38,num_interact:336,Intrvl:15,num_users:598,errors:1
rt:23.39,through:25.93,tt:0.39,num_interact:396,Intrvl:15,num_users:629,errors:11
rt:29.64,through:25.47,tt:0.35,num_interact:394,Intrvl:15,num_users:567,errors:8
rt:25.33,through:22.33,tt:0.35,num_interact:335,Intrvl:15,num_users:526,errors:1
rt:25.8,through:24.33,tt:0.36,num_interact:365,Intrvl:15,num_users:447,errors:27
